"Brigham-Grette (2013): Pollen-derived climate reconstructions of ICDP site 5011-1 in Lake Elgygytgyn, NE Russia.",,,,,,,,
,,,,,,,,
Parameter(s):,Age [ka BP] * Geocode,,,,,,,
,"Mean Temperature, warmest month [deg C]",,,,,,,
,"Minimum Mean Temperature, warmest month [deg C] ",,,,,,,
,"Maximum Mean Temperature, warmest month [deg C] ",,,,,,,
,"Precipitation, annual mean [mm] ",,,,,,,
,"Minimum Precipitation, annual mean [mm] ",,,,,,,
,"Maximum Precipitation, annual mean [mm] ",,,,,,,
,Trees & Shrubs [%],,,,,,,
,Picea [%] ,,,,,,,
,,,,,,,,
Age [ka BP],"Mean Temperature, warmest month [deg C]","Minimum Mean Temperature, warmest month [deg C]","Maximum Mean Temperature, warmest month [deg C]","Precipitation, annual mean [mm]","Minimum Precipitation, annual mean [mm]","Maximum Precipitation, annual mean [mm]",Trees & Shrubs [%],Picea [%] 
2564.56,11.42018535,8.168513945,15.86851395,274.6204558,184.6796991,561.7256991,32.23684211,0
2566.4,10.8601659,7.535873541,18.03587354,277.8471208,240.523465,327.707465,44.29824561,0
2566.86,10.97623427,8.155973789,11.55597379,275.0106443,238.2597197,300.5187197,46.77966102,0.677966102
2567.87,11.20708023,8.416515849,11.81651585,279.494393,247.977456,306.466456,56.88311688,0
2569.34,11.32158073,8.394475441,13.99447544,277.0365374,254.1662313,312.6552313,62.33333333,0
2573.33,10.79232683,8.432323066,12.63232307,273.3176716,220.4286182,307.6126182,44.02173913,0
2575.46,11.49179485,8.768652465,12.66865247,276.9028473,262.731866,310.186866,50.98039216,0
2577.96,11.6023246,9.106197555,12.70619756,272.4117877,213.9644308,306.6284308,50.34013605,0
2581.47,12.87023021,10.8053126,17.1053126,284.3079881,201.1171203,326.3381203,85.77586207,0
2588.67,12.2720927,8.730153045,17.43015305,269.3868925,205.9955546,319.1565546,77.65957447,0
2591.98,10.97296125,7.937497023,12.23749702,255.1391333,192.5781678,305.7391678,52.5862069,0
2598.1,10.75649279,6.831515964,13.93151596,263.4453049,213.2570544,342.6640544,40.96774194,0
2604.58,12.30192967,8.182923389,14.48292339,264.0384704,224.1316856,341.2226856,49.61538462,0.384615385
2606.21,11.97411115,9.247425953,13.74742595,290.7555292,204.1670041,373.9170041,73.15175097,0.389105058
2609.02,11.92841232,10.01517734,13.41517734,271.0259489,201.8577777,318.7157777,66.66666667,0
2610.01,9.954921897,8.014088284,11.41408828,271.905023,221.2382857,320.7382857,39.9339934,0.660066007
2611.15,11.83420331,10.74912859,14.14912859,272.6832646,215.5720326,311.5170326,57.37704918,0
2612.63,12.53787499,9.167094124,15.46709412,255.5681054,210.9662016,321.6562016,53.7254902,0
2613.65,11.47235748,9.280603465,13.38060347,239.8160795,201.931524,283.627524,40.45801527,0
2614.09,12.44037243,10.43749317,14.53749317,246.3953363,206.730747,298.896747,53.08641975,0.411522634
2615.4,12.30500878,10.25591121,14.35591121,247.3967131,230.1567231,289.6557231,58.46153846,0
2616.68,11.11770614,10.39982004,13.79982004,263.6551759,222.3458985,282.2048985,44.02985075,0
2618.03,11.71720017,10.13043435,14.63043435,247.6085068,223.0293394,324.5863394,62.54180602,0
2618.97,12.26852932,10.0654026,15.8654026,275.6811441,204.9392725,474.8122725,81.81818182,5.594405594
2621.4,12.81266066,10.579696,16.379696,238.1053006,207.1320888,315.5800888,82.60869565,1.086956522
2623.685,12.27935754,10.96708696,13.46708696,277.3093784,198.8392922,315.6972922,78.93175074,0.296735905
2625.73,12.46498132,10.50598915,14.70598915,246.0252344,221.8747699,314.0347699,83.80566802,0.809716599
2627.41,12.25965434,11.00203986,13.50203986,284.82589,205.8712025,322.7292025,82.59259259,1.111111111
2630.64,12.72599444,9.991044162,14.49104416,288.648191,188.8029502,374.8519502,84.02777778,0
2632.85,11.01845261,8.231717317,14.63171732,275.5754467,222.0375656,309.2215656,55.81395349,0
2634.28,11.56835489,8.601047916,14.90104792,262.7068605,214.6864341,313.8724341,55.09259259,0
2635.35,10.78324233,7.241240715,14.34124072,267.6549862,216.0574912,333.1484912,41.26213592,0
2637.49,11.55410862,8.113635881,17.81363588,264.7385685,208.7955119,325.8865119,55.55555556,0
2641.93,10.16047845,7.661041756,14.76104176,256.9814556,195.0888419,324.4958419,29.77099237,0.381679389
2646.94,12.86297786,10.03865808,15.93865808,382.2525523,232.725002,701.105002,80.05780347,12.71676301
2649.11,14.15673418,10.72895016,16.32895016,347.5613659,279.5908569,551.7658569,85.47008547,2.991452991
2651.18,12.29813097,10.53482245,14.63482245,247.1771457,213.0804194,305.2464194,58.94308943,1.62601626
2652.8,12.82568952,10.2518097,14.7518097,231.364463,211.6753894,251.3383894,77.68924303,0.398406375
2654.85,12.72328261,10.84644586,15.14644586,246.9750934,224.2983391,262.4403391,81.73913043,5.652173913
2656.6,13.85829835,12.84149876,15.24149876,369.3394015,162.4633413,532.1433413,93.10344828,9.310344828
2658,15.66109823,14.41905714,16.71905714,597.6587414,552.1690286,669.8150286,97.59615385,37.01923077
2661.32,14.66341591,9.958410217,16.25841022,468.1109921,159.0878907,688.5488907,92,6.545454545
2662.78,12.33500184,9.792213973,15.69221397,297.8060954,227.952485,331.943485,87.5502008,4.417670683
2663.42,12.65145284,9.691713805,15.4917138,278.5954089,242.4419527,342.6929527,92.10526316,7.142857143
2666.1,10.83447501,7.801755655,12.40175565,269.2643525,217.0999085,313.9619085,46.59090909,0
2669.06,12.01735742,8.702075742,13.60207574,300.0347758,276.1343932,361.6603932,71.54150198,0
2672.44,10.30342919,8.084467875,11.58446787,248.1755789,213.950788,328.608788,37.5,0
2676.1,8.986217628,2.400619053,11.90061905,255.0646352,119.0921139,316.2781139,16.81034483,0
2678.79,10.21118557,7.406748077,14.50674808,266.708629,219.7110235,331.2130235,29.05405405,0
2681.08,13.11368459,9.572866187,17.47286619,296.9211171,226.3391169,502.8811169,78.98550725,0.362318841
2681.79,12.4272568,10.02143905,13.92143905,260.2907202,192.5398873,306.3898873,76.78571429,2.142857143
2685.35,10.20213281,6.906460432,14.00646043,276.6929876,225.4438985,336.9458985,45.703125,0
2689.44,10.02047453,7.570666278,14.67066628,263.8682243,200.515138,329.922138,31.53846154,0
2691.59,10.23000105,7.398457765,14.49845776,291.5192624,244.9107315,342.0107315,37.80918728,0.35335689
2692.58,13.2112442,10.04761154,15.84761154,311.9061189,212.0557698,705.5957698,68.4981685,5.128205128
2698.78,11.9601209,10.64802357,13.34802357,296.0611738,270.4297576,317.8847576,70.37037037,0
2704.93,11.25559645,7.92727913,15.02727913,266.5750571,214.2885078,313.4745078,54.16666667,0
2715.33,10.15587668,9.106185039,12.80618504,273.697973,205.6297282,305.1297282,26.63551402,0
2721.98,11.381999,7.381996656,13.68199666,242.5927481,211.3570029,284.4550029,35.95166163,0
2726.83,11.05964337,7.307947578,14.40794758,256.7482289,211.6793164,328.7703164,46.91358025,0.823045267
2731.92,12.5411094,10.4232533,14.5232533,232.3184862,201.3168031,283.0128031,51.77304965,0.354609929
